date,variable,value,Gender,AgeRange
2010-07-01,men_35_44_rate,8.1,Men,35-44
2010-08-01,men_35_44_rate,8.0,Men,35-44
2010-09-01,men_35_44_rate,8.4,Men,35-44
2010-10-01,men_35_44_rate,8.1,Men,35-44
2010-11-01,men_35_44_rate,7.9,Men,35-44
2010-12-01,men_35_44_rate,7.9,Men,35-44
2011-01-01,men_35_44_rate,7.7,Men,35-44
2011-02-01,men_35_44_rate,7.5,Men,35-44
2011-03-01,men_35_44_rate,7.4,Men,35-44
2011-04-01,men_35_44_rate,7.3,Men,35-44
2011-05-01,men_35_44_rate,7.4,Men,35-44
2011-06-01,men_35_44_rate,8.0,Men,35-44
2011-07-01,men_35_44_rate,7.3,Men,35-44
2011-08-01,men_35_44_rate,8.0,Men,35-44
2011-09-01,men_35_44_rate,7.6,Men,35-44
2011-10-01,men_35_44_rate,7.5,Men,35-44
2011-11-01,men_35_44_rate,7.0,Men,35-44
2011-12-01,men_35_44_rate,6.6,Men,35-44
2012-01-01,men_35_44_rate,6.4,Men,35-44
2012-02-01,men_35_44_rate,6.4,Men,35-44
2012-03-01,men_35_44_rate,6.6,Men,35-44
2012-04-01,men_35_44_rate,6.5,Men,35-44
2012-05-01,men_35_44_rate,6.5,Men,35-44
2012-06-01,men_35_44_rate,7.1,Men,35-44
2012-07-01,men_35_44_rate,6.5,Men,35-44
2012-08-01,men_35_44_rate,6.3,Men,35-44
2012-09-01,men_35_44_rate,6.1,Men,35-44
2012-10-01,men_35_44_rate,6.0,Men,35-44
2012-11-01,men_35_44_rate,6.1,Men,35-44
2012-12-01,men_35_44_rate,6.1,Men,35-44
2013-01-01,men_35_44_rate,6.2,Men,35-44
2013-02-01,men_35_44_rate,5.9,Men,35-44
2013-03-01,men_35_44_rate,5.7,Men,35-44
2013-04-01,men_35_44_rate,5.8,Men,35-44
2013-05-01,men_35_44_rate,5.9,Men,35-44
2013-06-01,men_35_44_rate,5.8,Men,35-44
2013-07-01,men_35_44_rate,5.8,Men,35-44
2013-08-01,men_35_44_rate,5.6,Men,35-44
2013-09-01,men_35_44_rate,5.7,Men,35-44
2013-10-01,men_35_44_rate,5.7,Men,35-44
2013-11-01,men_35_44_rate,5.9,Men,35-44
2013-12-01,men_35_44_rate,5.2,Men,35-44
2014-01-01,men_35_44_rate,4.9,Men,35-44
2014-02-01,men_35_44_rate,5.1,Men,35-44
2014-03-01,men_35_44_rate,5.0,Men,35-44
2014-04-01,men_35_44_rate,4.8,Men,35-44
2014-05-01,men_35_44_rate,4.9,Men,35-44
2014-06-01,men_35_44_rate,4.5,Men,35-44
2014-07-01,men_35_44_rate,4.8,Men,35-44
2014-08-01,men_35_44_rate,4.9,Men,35-44
2014-09-01,men_35_44_rate,4.0,Men,35-44
2014-10-01,men_35_44_rate,4.1,Men,35-44
2014-11-01,men_35_44_rate,4.3,Men,35-44
2014-12-01,men_35_44_rate,4.2,Men,35-44
2015-01-01,men_35_44_rate,4.4,Men,35-44
2015-02-01,men_35_44_rate,4.2,Men,35-44
2015-03-01,men_35_44_rate,4.1,Men,35-44
2015-04-01,men_35_44_rate,4.1,Men,35-44
2015-05-01,men_35_44_rate,4.3,Men,35-44
2015-06-01,men_35_44_rate,4.1,Men,35-44
2015-07-01,men_35_44_rate,3.8,Men,35-44
2015-08-01,men_35_44_rate,3.5,Men,35-44
2015-09-01,men_35_44_rate,3.7,Men,35-44
2015-10-01,men_35_44_rate,3.8,Men,35-44
2015-11-01,men_35_44_rate,3.7,Men,35-44
2015-12-01,men_35_44_rate,3.8,Men,35-44
2016-01-01,men_35_44_rate,3.4,Men,35-44
2016-02-01,men_35_44_rate,3.5,Men,35-44
2016-03-01,men_35_44_rate,3.4,Men,35-44
2016-04-01,men_35_44_rate,3.7,Men,35-44
2016-05-01,men_35_44_rate,3.4,Men,35-44
2016-06-01,men_35_44_rate,3.6,Men,35-44
2016-07-01,men_35_44_rate,3.5,Men,35-44
2016-08-01,men_35_44_rate,3.8,Men,35-44
2016-09-01,men_35_44_rate,4.1,Men,35-44
2016-10-01,men_35_44_rate,3.8,Men,35-44
2016-11-01,men_35_44_rate,3.6,Men,35-44
2016-12-01,men_35_44_rate,3.8,Men,35-44
2017-01-01,men_35_44_rate,3.9,Men,35-44
2017-02-01,men_35_44_rate,3.8,Men,35-44
2017-03-01,men_35_44_rate,3.7,Men,35-44
2017-04-01,men_35_44_rate,3.4,Men,35-44
2017-05-01,men_35_44_rate,3.0,Men,35-44
2017-06-01,men_35_44_rate,3.0,Men,35-44
2017-07-01,men_35_44_rate,3.4,Men,35-44
2017-08-01,men_35_44_rate,3.2,Men,35-44
2017-09-01,men_35_44_rate,2.9,Men,35-44
2017-10-01,men_35_44_rate,2.8,Men,35-44
2017-11-01,men_35_44_rate,2.7,Men,35-44
2017-12-01,men_35_44_rate,2.7,Men,35-44
2018-01-01,men_35_44_rate,3.1,Men,35-44
2018-02-01,men_35_44_rate,2.8,Men,35-44
2018-03-01,men_35_44_rate,3.0,Men,35-44
2018-04-01,men_35_44_rate,2.7,Men,35-44
2018-05-01,men_35_44_rate,2.6,Men,35-44
2018-06-01,men_35_44_rate,2.8,Men,35-44
2018-07-01,men_35_44_rate,2.5,Men,35-44
2018-08-01,men_35_44_rate,2.6,Men,35-44
2018-09-01,men_35_44_rate,3.0,Men,35-44
2018-10-01,men_35_44_rate,3.1,Men,35-44
2018-11-01,men_35_44_rate,2.9,Men,35-44
2018-12-01,men_35_44_rate,2.9,Men,35-44
2019-01-01,men_35_44_rate,2.9,Men,35-44
2019-02-01,men_35_44_rate,2.7,Men,35-44
2019-03-01,men_35_44_rate,2.9,Men,35-44
2019-04-01,men_35_44_rate,2.7,Men,35-44
2019-05-01,men_35_44_rate,2.5,Men,35-44
2019-06-01,men_35_44_rate,2.3,Men,35-44
2019-07-01,men_35_44_rate,2.5,Men,35-44
2019-08-01,men_35_44_rate,2.5,Men,35-44
2019-09-01,men_35_44_rate,2.3,Men,35-44
2019-10-01,men_35_44_rate,2.4,Men,35-44
2019-11-01,men_35_44_rate,2.6,Men,35-44
2019-12-01,men_35_44_rate,2.6,Men,35-44
2020-01-01,men_35_44_rate,2.7,Men,35-44
2020-02-01,men_35_44_rate,2.8,Men,35-44
2020-03-01,men_35_44_rate,3.4,Men,35-44
2020-04-01,men_35_44_rate,10.5,Men,35-44
2020-05-01,men_35_44_rate,9.4,Men,35-44
2020-06-01,men_35_44_rate,8.7,Men,35-44
2020-07-01,men_35_44_rate,7.7,Men,35-44
2020-08-01,men_35_44_rate,6.4,Men,35-44
2020-09-01,men_35_44_rate,6.1,Men,35-44
2020-10-01,men_35_44_rate,5.8,Men,35-44
2020-11-01,men_35_44_rate,5.6,Men,35-44
2020-12-01,men_35_44_rate,5.8,Men,35-44
2021-01-01,men_35_44_rate,5.5,Men,35-44
2021-02-01,men_35_44_rate,5.4,Men,35-44
2021-03-01,men_35_44_rate,5.1,Men,35-44
2021-04-01,men_35_44_rate,4.7,Men,35-44
2021-05-01,men_35_44_rate,5.3,Men,35-44
2021-06-01,men_35_44_rate,5.1,Men,35-44
2021-07-01,men_35_44_rate,4.6,Men,35-44
2021-08-01,men_35_44_rate,4.4,Men,35-44
2021-09-01,men_35_44_rate,4.0,Men,35-44
2021-10-01,men_35_44_rate,3.7,Men,35-44
2021-11-01,men_35_44_rate,3.9,Men,35-44
2021-12-01,men_35_44_rate,3.3,Men,35-44
2022-01-01,men_35_44_rate,3.5,Men,35-44
2022-02-01,men_35_44_rate,3.3,Men,35-44
2022-03-01,men_35_44_rate,2.8,Men,35-44
2022-04-01,men_35_44_rate,2.8,Men,35-44
2022-05-01,men_35_44_rate,2.8,Men,35-44
2022-06-01,men_35_44_rate,2.9,Men,35-44
2022-07-01,men_35_44_rate,2.8,Men,35-44
2022-08-01,men_35_44_rate,3.0,Men,35-44
2022-09-01,men_35_44_rate,2.9,Men,35-44
2022-10-01,men_35_44_rate,2.6,Men,35-44
2022-11-01,men_35_44_rate,2.4,Men,35-44
2022-12-01,men_35_44_rate,2.3,Men,35-44
2023-01-01,men_35_44_rate,2.5,Men,35-44
2023-02-01,men_35_44_rate,2.7,Men,35-44
2023-03-01,men_35_44_rate,2.8,Men,35-44
2023-04-01,men_35_44_rate,2.9,Men,35-44
2023-05-01,men_35_44_rate,2.7,Men,35-44
2023-06-01,men_35_44_rate,2.5,Men,35-44
2023-07-01,men_35_44_rate,2.8,Men,35-44
2023-08-01,men_35_44_rate,3.0,Men,35-44
2023-09-01,men_35_44_rate,3.0,Men,35-44
2023-10-01,men_35_44_rate,3.0,Men,35-44
1948-01-01,women_35_44_rate,1.8,Women,35-44
1948-02-01,women_35_44_rate,2.6,Women,35-44
1948-03-01,women_35_44_rate,3.0,Women,35-44
1948-04-01,women_35_44_rate,3.5,Women,35-44
1948-05-01,women_35_44_rate,3.0,Women,35-44
1948-06-01,women_35_44_rate,3.3,Women,35-44
1948-07-01,women_35_44_rate,2.6,Women,35-44
1948-08-01,women_35_44_rate,4.1,Women,35-44
1948-09-01,women_35_44_rate,3.0,Women,35-44
1948-10-01,women_35_44_rate,3.0,Women,35-44
1948-11-01,women_35_44_rate,3.0,Women,35-44
1948-12-01,women_35_44_rate,3.0,Women,35-44
1949-01-01,women_35_44_rate,3.5,Women,35-44
1949-02-01,women_35_44_rate,3.9,Women,35-44
1949-03-01,women_35_44_rate,4.1,Women,35-44
1949-04-01,women_35_44_rate,4.5,Women,35-44
1949-05-01,women_35_44_rate,4.9,Women,35-44
1949-06-01,women_35_44_rate,4.5,Women,35-44
1949-07-01,women_35_44_rate,5.6,Women,35-44
1949-08-01,women_35_44_rate,5.4,Women,35-44
1949-09-01,women_35_44_rate,5.3,Women,35-44
1949-10-01,women_35_44_rate,5.3,Women,35-44
1949-11-01,women_35_44_rate,4.9,Women,35-44
1949-12-01,women_35_44_rate,5.1,Women,35-44
1950-01-01,women_35_44_rate,5.2,Women,35-44
1950-02-01,women_35_44_rate,5.1,Women,35-44
1950-03-01,women_35_44_rate,5.3,Women,35-44
1950-04-01,women_35_44_rate,4.5,Women,35-44
1950-05-01,women_35_44_rate,4.6,Women,35-44
1950-06-01,women_35_44_rate,4.3,Women,35-44
1950-07-01,women_35_44_rate,4.5,Women,35-44
1950-08-01,women_35_44_rate,3.7,Women,35-44
1950-09-01,women_35_44_rate,3.7,Women,35-44
1950-10-01,women_35_44_rate,3.3,Women,35-44
1950-11-01,women_35_44_rate,4.0,Women,35-44
1950-12-01,women_35_44_rate,4.1,Women,35-44
1951-01-01,women_35_44_rate,4.0,Women,35-44
1951-02-01,women_35_44_rate,3.8,Women,35-44
1951-03-01,women_35_44_rate,3.9,Women,35-44
1951-04-01,women_35_44_rate,3.8,Women,35-44
1951-05-01,women_35_44_rate,3.8,Women,35-44
1951-06-01,women_35_44_rate,3.5,Women,35-44
1951-07-01,women_35_44_rate,3.3,Women,35-44
1951-08-01,women_35_44_rate,3.2,Women,35-44
1951-09-01,women_35_44_rate,3.9,Women,35-44
1951-10-01,women_35_44_rate,4.4,Women,35-44
1951-11-01,women_35_44_rate,3.8,Women,35-44
1951-12-01,women_35_44_rate,3.8,Women,35-44
1952-01-01,women_35_44_rate,3.1,Women,35-44
1952-02-01,women_35_44_rate,3.2,Women,35-44
1952-03-01,women_35_44_rate,2.6,Women,35-44
1952-04-01,women_35_44_rate,3.0,Women,35-44
1952-05-01,women_35_44_rate,2.9,Women,35-44
1952-06-01,women_35_44_rate,3.3,Women,35-44
1952-07-01,women_35_44_rate,3.2,Women,35-44
1952-08-01,women_35_44_rate,3.5,Women,35-44
1952-09-01,women_35_44_rate,2.6,Women,35-44
1952-10-01,women_35_44_rate,3.5,Women,35-44
1952-11-01,women_35_44_rate,3.1,Women,35-44
1952-12-01,women_35_44_rate,2.3,Women,35-44
1953-01-01,women_35_44_rate,2.0,Women,35-44
1953-02-01,women_35_44_rate,2.2,Women,35-44
1953-03-01,women_35_44_rate,3.0,Women,35-44
1953-04-01,women_35_44_rate,2.3,Women,35-44
1953-05-01,women_35_44_rate,2.0,Women,35-44
1953-06-01,women_35_44_rate,2.3,Women,35-44
1953-07-01,women_35_44_rate,2.1,Women,35-44
1953-08-01,women_35_44_rate,2.2,Women,35-44
1953-09-01,women_35_44_rate,2.8,Women,35-44
1953-10-01,women_35_44_rate,2.6,Women,35-44
1953-11-01,women_35_44_rate,2.7,Women,35-44
1953-12-01,women_35_44_rate,4.1,Women,35-44
1954-01-01,women_35_44_rate,5.0,Women,35-44
1954-02-01,women_35_44_rate,5.0,Women,35-44
1954-03-01,women_35_44_rate,5.2,Women,35-44
1954-04-01,women_35_44_rate,5.1,Women,35-44
1954-05-01,women_35_44_rate,5.9,Women,35-44
1954-06-01,women_35_44_rate,5.8,Women,35-44
1954-07-01,women_35_44_rate,5.6,Women,35-44
1954-08-01,women_35_44_rate,6.1,Women,35-44
1954-09-01,women_35_44_rate,5.8,Women,35-44
1954-10-01,women_35_44_rate,5.0,Women,35-44
1954-11-01,women_35_44_rate,4.9,Women,35-44
1954-12-01,women_35_44_rate,4.2,Women,35-44
1955-01-01,women_35_44_rate,4.5,Women,35-44
1955-02-01,women_35_44_rate,4.3,Women,35-44
1955-03-01,women_35_44_rate,4.5,Women,35-44
1955-04-01,women_35_44_rate,3.9,Women,35-44
1955-05-01,women_35_44_rate,4.0,Women,35-44
1955-06-01,women_35_44_rate,3.5,Women,35-44
1955-07-01,women_35_44_rate,3.7,Women,35-44
1955-08-01,women_35_44_rate,3.8,Women,35-44
1955-09-01,women_35_44_rate,3.1,Women,35-44
1955-10-01,women_35_44_rate,4.3,Women,35-44
1955-11-01,women_35_44_rate,4.3,Women,35-44
1955-12-01,women_35_44_rate,4.1,Women,35-44
1956-01-01,women_35_44_rate,4.0,Women,35-44
1956-02-01,women_35_44_rate,3.7,Women,35-44
1956-03-01,women_35_44_rate,3.5,Women,35-44
1956-04-01,women_35_44_rate,3.9,Women,35-44
1956-05-01,women_35_44_rate,3.7,Women,35-44
1956-06-01,women_35_44_rate,3.9,Women,35-44
1956-07-01,women_35_44_rate,4.5,Women,35-44
1956-08-01,women_35_44_rate,4.3,Women,35-44
1956-09-01,women_35_44_rate,3.8,Women,35-44
1956-10-01,women_35_44_rate,3.7,Women,35-44
1956-11-01,women_35_44_rate,3.9,Women,35-44
1956-12-01,women_35_44_rate,4.3,Women,35-44
1957-01-01,women_35_44_rate,3.7,Women,35-44
1957-02-01,women_35_44_rate,3.2,Women,35-44
1957-03-01,women_35_44_rate,3.2,Women,35-44
1957-04-01,women_35_44_rate,3.3,Women,35-44
1957-05-01,women_35_44_rate,3.7,Women,35-44
1957-06-01,women_35_44_rate,4.8,Women,35-44
1957-07-01,women_35_44_rate,3.9,Women,35-44
1957-08-01,women_35_44_rate,3.4,Women,35-44
1957-09-01,women_35_44_rate,4.3,Women,35-44
1957-10-01,women_35_44_rate,4.2,Women,35-44
1957-11-01,women_35_44_rate,4.1,Women,35-44
1957-12-01,women_35_44_rate,4.3,Women,35-44
1958-01-01,women_35_44_rate,5.1,Women,35-44
1958-02-01,women_35_44_rate,7.2,Women,35-44
1958-03-01,women_35_44_rate,6.6,Women,35-44
1958-04-01,women_35_44_rate,7.0,Women,35-44
1958-05-01,women_35_44_rate,6.6,Women,35-44
1958-06-01,women_35_44_rate,6.6,Women,35-44
1958-07-01,women_35_44_rate,5.9,Women,35-44
1958-08-01,women_35_44_rate,6.1,Women,35-44
1958-09-01,women_35_44_rate,6.4,Women,35-44
1958-10-01,women_35_44_rate,5.6,Women,35-44
1958-11-01,women_35_44_rate,4.9,Women,35-44
1958-12-01,women_35_44_rate,5.8,Women,35-44
1959-01-01,women_35_44_rate,5.9,Women,35-44
1959-02-01,women_35_44_rate,5.4,Women,35-44
1959-03-01,women_35_44_rate,5.2,Women,35-44
1959-04-01,women_35_44_rate,5.3,Women,35-44
1959-05-01,women_35_44_rate,4.9,Women,35-44
1959-06-01,women_35_44_rate,4.7,Women,35-44
1959-07-01,women_35_44_rate,4.8,Women,35-44
1959-08-01,women_35_44_rate,4.8,Women,35-44
1959-09-01,women_35_44_rate,4.6,Women,35-44
1959-10-01,women_35_44_rate,5.3,Women,35-44
1959-11-01,women_35_44_rate,5.2,Women,35-44
1959-12-01,women_35_44_rate,4.7,Women,35-44
1960-01-01,women_35_44_rate,4.3,Women,35-44
1960-02-01,women_35_44_rate,4.7,Women,35-44
1960-03-01,women_35_44_rate,4.9,Women,35-44
1960-04-01,women_35_44_rate,4.3,Women,35-44
1960-05-01,women_35_44_rate,4.5,Women,35-44
1960-06-01,women_35_44_rate,4.6,Women,35-44
1960-07-01,women_35_44_rate,5.0,Women,35-44
1960-08-01,women_35_44_rate,4.8,Women,35-44
1960-09-01,women_35_44_rate,4.5,Women,35-44
1960-10-01,women_35_44_rate,5.2,Women,35-44
1960-11-01,women_35_44_rate,5.4,Women,35-44
1960-12-01,women_35_44_rate,5.8,Women,35-44
1961-01-01,women_35_44_rate,5.6,Women,35-44
1961-02-01,women_35_44_rate,6.3,Women,35-44
1961-03-01,women_35_44_rate,6.7,Women,35-44
1961-04-01,women_35_44_rate,6.3,Women,35-44
1961-05-01,women_35_44_rate,6.9,Women,35-44
1961-06-01,women_35_44_rate,7.1,Women,35-44
1961-07-01,women_35_44_rate,6.4,Women,35-44
1961-08-01,women_35_44_rate,6.3,Women,35-44
1961-09-01,women_35_44_rate,6.4,Women,35-44
1961-10-01,women_35_44_rate,6.6,Women,35-44
1961-11-01,women_35_44_rate,5.6,Women,35-44
1961-12-01,women_35_44_rate,6.2,Women,35-44
1962-01-01,women_35_44_rate,5.7,Women,35-44
1962-02-01,women_35_44_rate,5.1,Women,35-44
1962-03-01,women_35_44_rate,5.1,Women,35-44
1962-04-01,women_35_44_rate,5.2,Women,35-44
1962-05-01,women_35_44_rate,4.9,Women,35-44
1962-06-01,women_35_44_rate,5.2,Women,35-44
1962-07-01,women_35_44_rate,5.3,Women,35-44
1962-08-01,women_35_44_rate,5.7,Women,35-44
1962-09-01,women_35_44_rate,5.3,Women,35-44
1962-10-01,women_35_44_rate,4.8,Women,35-44
1962-11-01,women_35_44_rate,5.2,Women,35-44
1962-12-01,women_35_44_rate,4.8,Women,35-44
1963-01-01,women_35_44_rate,5.5,Women,35-44
1963-02-01,women_35_44_rate,5.4,Women,35-44
1963-03-01,women_35_44_rate,5.3,Women,35-44
1963-04-01,women_35_44_rate,5.2,Women,35-44
1963-05-01,women_35_44_rate,5.2,Women,35-44
1963-06-01,women_35_44_rate,4.9,Women,35-44
1963-07-01,women_35_44_rate,4.8,Women,35-44
1963-08-01,women_35_44_rate,4.8,Women,35-44
1963-09-01,women_35_44_rate,4.8,Women,35-44
1963-10-01,women_35_44_rate,5.0,Women,35-44
1963-11-01,women_35_44_rate,5.2,Women,35-44
1963-12-01,women_35_44_rate,5.4,Women,35-44
1964-01-01,women_35_44_rate,5.6,Women,35-44
1964-02-01,women_35_44_rate,5.4,Women,35-44
1964-03-01,women_35_44_rate,5.2,Women,35-44
1964-04-01,women_35_44_rate,5.3,Women,35-44
1964-05-01,women_35_44_rate,5.0,Women,35-44
1964-06-01,women_35_44_rate,4.6,Women,35-44
1964-07-01,women_35_44_rate,4.8,Women,35-44
1964-08-01,women_35_44_rate,4.5,Women,35-44
1964-09-01,women_35_44_rate,4.7,Women,35-44
1964-10-01,women_35_44_rate,4.7,Women,35-44
1964-11-01,women_35_44_rate,5.0,Women,35-44
1964-12-01,women_35_44_rate,4.9,Women,35-44
1965-01-01,women_35_44_rate,4.6,Women,35-44
1965-02-01,women_35_44_rate,5.1,Women,35-44
1965-03-01,women_35_44_rate,4.3,Women,35-44
1965-04-01,women_35_44_rate,4.6,Women,35-44
1965-05-01,women_35_44_rate,4.5,Women,35-44
1965-06-01,women_35_44_rate,5.0,Women,35-44
1965-07-01,women_35_44_rate,3.9,Women,35-44
1965-08-01,women_35_44_rate,5.0,Women,35-44
1965-09-01,women_35_44_rate,4.6,Women,35-44
1965-10-01,women_35_44_rate,4.8,Women,35-44
1965-11-01,women_35_44_rate,4.4,Women,35-44
1965-12-01,women_35_44_rate,4.2,Women,35-44
1966-01-01,women_35_44_rate,3.6,Women,35-44
1966-02-01,women_35_44_rate,3.6,Women,35-44
1966-03-01,women_35_44_rate,3.6,Women,35-44
1966-04-01,women_35_44_rate,3.9,Women,35-44
1966-05-01,women_35_44_rate,3.7,Women,35-44
1966-06-01,women_35_44_rate,3.5,Women,35-44
1966-07-01,women_35_44_rate,3.6,Women,35-44
1966-08-01,women_35_44_rate,3.8,Women,35-44
1966-09-01,women_35_44_rate,3.6,Women,35-44
1966-10-01,women_35_44_rate,3.6,Women,35-44
1966-11-01,women_35_44_rate,3.3,Women,35-44
1966-12-01,women_35_44_rate,3.6,Women,35-44
1967-01-01,women_35_44_rate,4.0,Women,35-44
1967-02-01,women_35_44_rate,4.0,Women,35-44
1967-03-01,women_35_44_rate,4.4,Women,35-44
1967-04-01,women_35_44_rate,4.1,Women,35-44
1967-05-01,women_35_44_rate,3.9,Women,35-44
1967-06-01,women_35_44_rate,4.5,Women,35-44
1967-07-01,women_35_44_rate,4.0,Women,35-44
1967-08-01,women_35_44_rate,3.7,Women,35-44
1967-09-01,women_35_44_rate,3.9,Women,35-44
1967-10-01,women_35_44_rate,4.4,Women,35-44
1967-11-01,women_35_44_rate,3.9,Women,35-44
1967-12-01,women_35_44_rate,3.9,Women,35-44
1968-01-01,women_35_44_rate,3.9,Women,35-44
1968-02-01,women_35_44_rate,3.8,Women,35-44
1968-03-01,women_35_44_rate,3.5,Women,35-44
1968-04-01,women_35_44_rate,3.5,Women,35-44
1968-05-01,women_35_44_rate,3.2,Women,35-44
1968-06-01,women_35_44_rate,3.4,Women,35-44
1968-07-01,women_35_44_rate,3.3,Women,35-44
1968-08-01,women_35_44_rate,3.2,Women,35-44
1968-09-01,women_35_44_rate,3.3,Women,35-44
1968-10-01,women_35_44_rate,2.9,Women,35-44
1968-11-01,women_35_44_rate,3.3,Women,35-44
1968-12-01,women_35_44_rate,3.3,Women,35-44
1969-01-01,women_35_44_rate,3.4,Women,35-44
1969-02-01,women_35_44_rate,3.4,Women,35-44
1969-03-01,women_35_44_rate,3.3,Women,35-44
1969-04-01,women_35_44_rate,3.4,Women,35-44
1969-05-01,women_35_44_rate,3.6,Women,35-44
1969-06-01,women_35_44_rate,3.4,Women,35-44
1969-07-01,women_35_44_rate,3.4,Women,35-44
1969-08-01,women_35_44_rate,3.9,Women,35-44
1969-09-01,women_35_44_rate,3.5,Women,35-44
1969-10-01,women_35_44_rate,3.1,Women,35-44
1969-11-01,women_35_44_rate,3.4,Women,35-44
1969-12-01,women_35_44_rate,3.0,Women,35-44
1970-01-01,women_35_44_rate,3.1,Women,35-44
1970-02-01,women_35_44_rate,3.6,Women,35-44
1970-03-01,women_35_44_rate,4.4,Women,35-44
1970-04-01,women_35_44_rate,3.9,Women,35-44
1970-05-01,women_35_44_rate,4.2,Women,35-44
1970-06-01,women_35_44_rate,4.2,Women,35-44
1970-07-01,women_35_44_rate,4.1,Women,35-44
1970-08-01,women_35_44_rate,4.3,Women,35-44
1970-09-01,women_35_44_rate,4.5,Women,35-44
1970-10-01,women_35_44_rate,5.2,Women,35-44
1970-11-01,women_35_44_rate,5.2,Women,35-44
1970-12-01,women_35_44_rate,6.1,Women,35-44
1971-01-01,women_35_44_rate,5.7,Women,35-44
1971-02-01,women_35_44_rate,5.3,Women,35-44
1971-03-01,women_35_44_rate,5.0,Women,35-44
1971-04-01,women_35_44_rate,5.3,Women,35-44
1971-05-01,women_35_44_rate,4.8,Women,35-44
1971-06-01,women_35_44_rate,4.9,Women,35-44
1971-07-01,women_35_44_rate,5.4,Women,35-44
1971-08-01,women_35_44_rate,5.7,Women,35-44
1971-09-01,women_35_44_rate,5.0,Women,35-44
1971-10-01,women_35_44_rate,5.5,Women,35-44
1971-11-01,women_35_44_rate,4.7,Women,35-44
1971-12-01,women_35_44_rate,5.0,Women,35-44
1972-01-01,women_35_44_rate,4.6,Women,35-44
1972-02-01,women_35_44_rate,4.5,Women,35-44
1972-03-01,women_35_44_rate,5.1,Women,35-44
1972-04-01,women_35_44_rate,5.0,Women,35-44
1972-05-01,women_35_44_rate,5.3,Women,35-44
1972-06-01,women_35_44_rate,5.3,Women,35-44
1972-07-01,women_35_44_rate,5.2,Women,35-44
1972-08-01,women_35_44_rate,5.0,Women,35-44
1972-09-01,women_35_44_rate,5.0,Women,35-44
1972-10-01,women_35_44_rate,4.8,Women,35-44
1972-11-01,women_35_44_rate,4.4,Women,35-44
1972-12-01,women_35_44_rate,4.5,Women,35-44
1973-01-01,women_35_44_rate,4.4,Women,35-44
1973-02-01,women_35_44_rate,4.0,Women,35-44
1973-03-01,women_35_44_rate,3.9,Women,35-44
1973-04-01,women_35_44_rate,3.7,Women,35-44
1973-05-01,women_35_44_rate,3.8,Women,35-44
1973-06-01,women_35_44_rate,3.7,Women,35-44
1973-07-01,women_35_44_rate,3.7,Women,35-44
1973-08-01,women_35_44_rate,3.9,Women,35-44
1973-09-01,women_35_44_rate,4.2,Women,35-44
1973-10-01,women_35_44_rate,3.7,Women,35-44
1973-11-01,women_35_44_rate,4.0,Women,35-44
1973-12-01,women_35_44_rate,3.8,Women,35-44
1974-01-01,women_35_44_rate,3.9,Women,35-44
1974-02-01,women_35_44_rate,4.2,Women,35-44
1974-03-01,women_35_44_rate,4.2,Women,35-44
1974-04-01,women_35_44_rate,4.4,Women,35-44
1974-05-01,women_35_44_rate,4.7,Women,35-44
1974-06-01,women_35_44_rate,4.5,Women,35-44
1974-07-01,women_35_44_rate,4.3,Women,35-44
1974-08-01,women_35_44_rate,4.6,Women,35-44
1974-09-01,women_35_44_rate,4.7,Women,35-44
1974-10-01,women_35_44_rate,4.6,Women,35-44
1974-11-01,women_35_44_rate,5.5,Women,35-44
1974-12-01,women_35_44_rate,5.8,Women,35-44
1975-01-01,women_35_44_rate,7.2,Women,35-44
1975-02-01,women_35_44_rate,6.9,Women,35-44
1975-03-01,women_35_44_rate,7.0,Women,35-44
1975-04-01,women_35_44_rate,7.8,Women,35-44
1975-05-01,women_35_44_rate,6.9,Women,35-44
1975-06-01,women_35_44_rate,7.0,Women,35-44
1975-07-01,women_35_44_rate,6.0,Women,35-44
1975-08-01,women_35_44_rate,6.6,Women,35-44
1975-09-01,women_35_44_rate,6.7,Women,35-44
1975-10-01,women_35_44_rate,6.9,Women,35-44
1975-11-01,women_35_44_rate,6.5,Women,35-44
1975-12-01,women_35_44_rate,6.5,Women,35-44
1976-01-01,women_35_44_rate,6.1,Women,35-44
1976-02-01,women_35_44_rate,6.2,Women,35-44
1976-03-01,women_35_44_rate,6.1,Women,35-44
1976-04-01,women_35_44_rate,6.4,Women,35-44
1976-05-01,women_35_44_rate,6.0,Women,35-44
1976-06-01,women_35_44_rate,5.9,Women,35-44
1976-07-01,women_35_44_rate,6.3,Women,35-44
1976-08-01,women_35_44_rate,6.0,Women,35-44
1976-09-01,women_35_44_rate,6.1,Women,35-44
1976-10-01,women_35_44_rate,6.1,Women,35-44
1976-11-01,women_35_44_rate,5.9,Women,35-44
1976-12-01,women_35_44_rate,6.2,Women,35-44
1977-01-01,women_35_44_rate,5.5,Women,35-44
1977-02-01,women_35_44_rate,6.0,Women,35-44
1977-03-01,women_35_44_rate,5.9,Women,35-44
1977-04-01,women_35_44_rate,5.6,Women,35-44
1977-05-01,women_35_44_rate,5.7,Women,35-44
1977-06-01,women_35_44_rate,5.9,Women,35-44
1977-07-01,women_35_44_rate,5.9,Women,35-44
1977-08-01,women_35_44_rate,5.9,Women,35-44
1977-09-01,women_35_44_rate,6.0,Women,35-44
